track_id,track_name,track_artist,track_popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7Bjf96uNizpvXLvNyOJpst,You Need To Calm Down - Clean Bandit Remix,Taylor Swift,54,edm,0.726,0.88,2,-4.137,1,0.0581,0.072,0.000462,0.0906,0.739,95.037,152773
2kBAG8J7THPwTlXEm7GHG2,It's A Heartache,Bonnie Tyler,9,rock,0.505,0.659,0,-6.895,1,0.0315,0.0518,0.0,0.268,0.596,118.873,208613
2o49Twc3qrNMOt8gq9W06L,Pictures Of You - Remastered,The Cure,60,rock,0.476,0.764,9,-6.454,1,0.032,0.00325,0.112,0.138,0.546,171.903,448307
1HBrxfreCZDstJMYVzgRPM,Evapora,IZA,71,latin,0.69,0.707,11,-4.789,1,0.279,0.125,2.77e-06,0.237,0.677,103.909,127076
2dy3TKVDEbIeWxeIb8JWqZ,La Mejor Versión de Mi - Remix,Natti Natasha,80,latin,0.735,0.712,11,-5.119,0,0.0326,0.732,0.0,0.302,0.894,131.938,229333
24Ls3YpU0IjeWUM6ws2yaJ,Flunked This Semester,HM Surf,62,rap,0.557,0.246,8,-11.289,1,0.0368,0.486,0.904,0.111,0.27,174.063,99310
25HWrN7rPVMy7r7JlYZvsC,Drunk On You,Zookeepers,44,edm,0.743,0.616,5,-5.708,0,0.0611,0.156,0.0,0.0921,0.369,162.067,208589
45OL4yJZuV5CghHuSoYFSF,High Rises,CHIKA,43,rap,0.389,0.566,7,-8.187,1,0.385,0.438,0.0,0.11,0.604,65.36,212993
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,81,pop,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673
6IRgwlJMmQIxS9WXbQLAYX,Pega Pega,"Tito ""El Bambino""",65,latin,0.8,0.845,11,-4.189,0,0.0574,0.124,1.13e-06,0.387,0.843,96.998,219600
7kjvRqp04GGWo7TYhChjpJ,On My Own,Far Out,12,edm,0.403,0.779,4,-2.966,1,0.0536,0.125,7.62e-05,0.385,0.103,145.092,270224
7mtGQwe1XBh3A9BgVainvb,Baby Hair,Recayd Mob,60,rap,0.824,0.846,5,-4.81,0,0.0813,0.492,8.39e-06,0.128,0.752,132.948,221502
4GDmAT5ZZyHdBo32UYDIvM,Tainted Love,Soft Cell,53,rock,0.518,0.51,0,-8.057,0,0.0352,0.476,0.0,0.292,0.651,144.543,153880
1wmQEa5wqsnhBaNNYVwet5,Fine Lines,Jorja Smith,55,r&b,0.523,0.687,4,-5.066,1,0.375,0.62,0.0,0.139,0.562,78.509,215667
3sXaTInkrXe5YEaa6ZYr1S,Snitch,Lil Wayne,34,rap,0.844,0.723,6,-4.114,0,0.283,0.169,0.0,0.226,0.626,102.907,235973
5nk6wxUSFUBxUKxjz0fKD6,Head Games,Foreigner,48,rock,0.678,0.693,1,-6.133,1,0.0249,0.0139,0.0,0.0596,0.623,107.415,217707
0MVX5xKgWP77Qtvs72gKSG,TRN IT UP,Matt Watkins,23,edm,0.534,0.921,10,-2.621,0,0.182,0.00145,0.000719,0.216,0.321,115.102,155625
42krrhUrCSKVBNm2tkHY5N,O que Tiver de Ser,Detonautas Roque Clube,36,edm,0.421,0.843,7,-4.532,1,0.194,0.0352,0.0,0.114,0.344,180.18,172167
2BWXfyYzeLcK0pbvPp9Itw,Richer Than Ever,Fivio Foreign,40,r&b,0.715,0.537,9,-9.414,1,0.279,0.00235,0.0,0.358,0.287,142.952,185443
5AgTL2WmiCvoObA8fpncKs,Despacito,Luis Fonsi,58,latin,0.665,0.779,2,-5.153,1,0.113,0.216,0.0,0.107,0.839,88.863,228200
430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,"Tyler, The Creator",63,r&b,0.549,0.725,1,-7.239,1,0.397,0.0539,3.52e-05,0.148,0.547,108.822,206267
2nNKXDFRz6cog1kolC3efq,Giving You The Benefit,Pebbles,31,r&b,0.706,0.8,5,-10.496,0,0.0468,0.144,0.00137,0.0998,0.931,103.074,341960
7KYL4ZSKTKzzlLbWsGBfDM,How Many Mics,Fugees,1,rap,0.788,0.522,6,-13.346,1,0.447,0.1,1.19e-05,0.479,0.801,82.922,268933
3HPOsgVwY8AWsh1jsceqOI,Skylines,Zekl,27,r&b,0.672,0.519,9,-7.222,0,0.0394,0.00115,0.0439,0.084,0.472,94.06,234107
1jecO8NeYLsVWVptITz4c1,Tú,maye,62,latin,0.732,0.555,5,-7.973,1,0.0326,0.625,0.0,0.112,0.729,114.981,206612
1r1AGkq5U0pBBcL9WUqkAh,Instagram - Bassjackers Remix,Dimitri Vegas & Like Mike,21,edm,0.494,0.823,6,-3.877,1,0.0813,0.025,0.00101,0.209,0.291,128.037,217178
1v0lDRJHo9mptTxoGFCQ7Y,Complicated Heart - 2014 Remastered Version,Michael Learns To Rock,41,rock,0.781,0.484,7,-10.302,1,0.0266,0.406,3.36e-05,0.0949,0.788,100.066,267000
4sEXK3U9mnEPNzj2MFQWGw,Dial Me,Twin Theory,36,edm,0.677,0.579,0,-7.152,0,0.326,0.0141,0.0,0.417,0.782,109.264,181942
2WEni6RxGtoWaask5A6Kok,Flutuo,Leozin,61,rap,0.731,0.554,1,-5.804,0,0.154,0.626,0.0,0.134,0.302,75.987,205263
4AYsLrH5JLzVh7VuaQDTWt,After Dark - Radio Edit,Style of Eye,0,edm,0.534,0.88,3,-3.545,1,0.119,0.0695,0.0,0.106,0.333,127.947,184133
4M92m8y6WXm0xHzWBY3tJJ,Royal,Nextro,33,rap,0.681,0.829,0,-6.971,0,0.0335,0.0722,0.838,0.0972,0.336,120.089,212000
0vPkRB52RENZMpHybpFKYK,Brand New Numb,Motionless In White,64,rock,0.566,0.886,0,-3.63,1,0.0902,0.000348,0.0,0.494,0.619,130.066,222461
6tT4Ks1N04Ut0lSQ3xjSaZ,Llegaste Tú,CNCO,69,latin,0.702,0.914,7,-2.934,0,0.0376,0.153,0.0,0.0625,0.563,96.991,190916
1vsQb8n0icvMsFnL9663LM,Need Your Love (with Noah Kahan),Gryffin,70,pop,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,205787
1cWD3SRnt48gFWzqTC3pWM,Disappear Here,Bad Suns,45,rock,0.604,0.907,11,-5.526,1,0.0699,0.0103,0.0,0.102,0.499,145.998,225347
52Y5nYBQgqawttJxxtUv1e,Insomnia - King Arthur Remix,Daya,63,pop,0.733,0.718,4,-7.149,0,0.0376,0.0107,0.0102,0.33,0.206,122.993,176098
5Use6EepmS9Z7wAUPy3Kp4,On My Mind,Juan Rios,49,rap,0.541,0.277,10,-10.522,0,0.0324,0.869,0.00923,0.722,0.655,168.295,153557
0k1hbeZodoEw34FAdbh8xM,Brujeria,El Gran Combo De Puerto Rico,55,latin,0.795,0.623,7,-5.375,1,0.0461,0.565,1.09e-05,0.062,0.96,93.03,205813
5st5644IlBmKiiRE73UsoZ,Fuck You,Lily Allen,63,latin,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,219893
5MrauZ2u7TRdyWcpdZYhI1,Push,Steff da Campo,50,edm,0.713,0.874,8,-4.854,0,0.0422,0.0493,0.309,0.174,0.381,126.007,190481
6MNtx2I1QaELzsLDaxAchs,Tear Down the Wall,Art Of Dying,54,rock,0.58,0.964,2,-3.591,1,0.0417,0.000295,2.73e-05,0.325,0.619,96.009,184977
5Jm9dU50Rpzz5Yao9ynzQs,yellow chords,jhfly,54,rap,0.561,0.0644,7,-13.783,0,0.481,0.197,0.884,0.0932,0.96,130.583,76835
5lIat5pyge2yKkV20FlgQ7,Little Do You Know,Campsite Dream,55,latin,0.698,0.757,0,-5.82,1,0.0447,0.0831,0.0,0.195,0.349,95.031,168681
01jEKrnZPFX961cWuMufoh,Affirmation,Sammy Hagar,33,rock,0.647,0.872,9,-2.847,1,0.0273,0.000948,0.44,0.597,0.853,131.02,199973
29SRvYOKbMLOZeOubNGtLb,Is She Really Going Out With Him?,Joe Jackson,58,rock,0.874,0.318,3,-6.869,1,0.0454,0.0353,1.69e-05,0.217,0.919,116.117,215067
0TFjehto0sBULg4bCiTNb6,No Ordinary Love (feat. Lisa McClendon),Rawsrvnt,0,r&b,0.545,0.879,11,-4.284,0,0.0952,0.109,0.0,0.269,0.767,84.01,277453
0YHBvFhfCJHyP5qfgtiX1o,Just in Case,Jaheim,50,r&b,0.78,0.572,0,-6.797,1,0.0951,0.0618,0.0,0.0495,0.695,100.999,263866
35haWP34BeUQO6g46iS9Ka,Put Tha House Onit,8Ball,25,rap,0.62,0.552,11,-8.819,0,0.37,0.0421,3.02e-06,0.613,0.623,87.781,279160
22f8SFdCOXQI2xRIVl7Y33,Flying Whale,Greenish,17,edm,0.348,0.278,4,-11.839,1,0.0286,0.629,0.364,0.363,0.158,131.318,233341
7layOOgCgrlfSdBbOWTxzp,Rudolph The Red-Nosed Reindeer,The Temptations,7,r&b,0.402,0.557,0,-11.437,1,0.0298,0.0784,0.0,0.305,0.454,94.049,177533
3k3pN1Z1DwEYO6EHA5SRnK,Beautiful day (In San Diego),Young Sicc,0,latin,0.611,0.432,10,-6.51,0,0.425,0.389,0.0,0.283,0.908,95.04,245200
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,81,latin,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870
4sx5kcyZVyRd1okZAJQ7jX,Shotgun (Panski Remix),Sander W.,31,latin,0.661,0.566,5,-9.032,1,0.0363,0.00696,2.82e-05,0.285,0.341,123.974,170323
1GrikfH0jDejDvrxo84n4P,Together Again,Janet Jackson,67,r&b,0.873,0.591,7,-8.942,1,0.102,0.0788,0.0071,0.104,0.496,123.091,301200
1oHkXeW88HEtFt6P3TvBIt,Whisper,Blac Youngsta,61,r&b,0.893,0.783,7,-4.173,1,0.236,0.0259,0.0,0.197,0.584,101.993,197192
7vHkU1H73z5NVbGTIyI1DG,Around The World,Aqua,0,pop,0.705,0.975,6,-3.847,1,0.0312,0.00332,0.000182,0.537,0.969,129.934,209120
3zKJTDUeyoXw629NyVqHsb,Eyes Reloaded (Kaskade Mash),Sebastian Ingrosso & Tommy Trash,0,edm,0.586,0.895,7,-6.73,1,0.0516,0.0164,0.683,0.104,0.158,128.014,360202
5Xl8hwINbHKEYBHIU0WL1i,Unforgettable (feat. Swae Lee) - Major Lazer Remix,French Montana,57,edm,0.728,0.676,1,-5.131,0,0.132,0.00692,2.53e-06,0.101,0.307,99.972,196800
36x7aTWJLabT8s5pazV66a,贅沢な罠,LUCKY TAPES,32,r&b,0.663,0.618,11,-6.228,0,0.0315,0.0101,0.000181,0.328,0.723,95.029,269787
2Bxy4HTb0GvzdPtBUeGBOk,Limousine,DJ PIGER,18,pop,0.627,0.732,6,-9.279,0,0.0306,0.00225,0.0105,0.0863,0.744,122.006,193783
5g2cx0mZFmCNp4GexaifFl,Como Tu No Hay Dos,Buxxi,2,latin,0.592,0.896,6,-5.406,1,0.0818,0.0347,0.0,0.312,0.781,125.988,226952
1hw5UuO6s1DRAJmCn4Nc1H,Meu Mundo,WC no Beat,63,rap,0.866,0.552,2,-6.478,1,0.257,0.247,0.0,0.135,0.499,131.049,284117
7HR024DKw3SnKzCDJp3Bnf,Sweet Home Alabama,Lynyrd Skynyrd,3,rock,0.598,0.606,0,-11.812,1,0.0256,0.162,0.000357,0.353,0.91,97.736,287173
6WkbpykevvQi312Lez5KXP,Stand Up,Jessie J,24,edm,0.467,0.729,0,-4.197,1,0.344,0.072,0.0,0.39,0.719,78.019,207173
0AyAhgf2sihNnGt1ymLhg2,My Death,Scott Walker,24,rock,0.255,0.372,4,-16.437,0,0.0424,0.291,0.0,0.269,0.392,82.417,297480
2wMW456QogoilDyApEEAky,Bantam,New World Sound,0,edm,0.623,0.833,7,-6.604,1,0.0632,0.00914,0.933,0.105,0.0812,128.064,321094
2q9ZHNJl6oCCci1DwAD45v,Light My Fire - New Stereo Mix Advanced Resolution,The Doors,0,rock,0.462,0.629,4,-11.963,0,0.0294,0.149,0.000194,0.202,0.675,131.062,418387
68owi91PuuLlARM4BTvNHv,Dark Skin Women - Pomo Remix,GoldLink,27,r&b,0.764,0.669,11,-6.337,1,0.0577,0.0668,0.000101,0.0727,0.707,108.002,226667
63XXvHR6FfiRDk5lKNNCMI,Halle Berry (She's Fine),Hurricane Chris,48,rap,0.709,0.744,11,-5.905,0,0.134,0.0119,0.0,0.0609,0.508,145.112,281480
4wCD1vI3vPwhvQsrHH5XAb,Ask of You,Doctor Pheabes,39,rock,0.37,0.888,9,-2.998,1,0.0528,5.1e-05,0.0,0.332,0.23,150.072,246767
25GlFJq5QNAXyVgJvCZ4Mf,Heart Don't Stand a Chance,Anderson .Paak,59,r&b,0.685,0.545,7,-6.189,1,0.061,0.173,1.44e-05,0.237,0.506,94.061,312360
5badBrcNvFub5If1Mz93uL,Tantas Veces,Aleman,47,rap,0.703,0.848,0,-5.18,1,0.38,0.371,0.0,0.189,0.723,81.359,271667
6xugsC41ONHG1QzuIA0Oxw,Love Letter,Giggles,31,latin,0.807,0.699,10,-9.27,0,0.0517,0.0122,0.626,0.061,0.859,115.231,372333
5XkVQZWvsVwedk0Jv54SVH,Buddy Holly,Weezer,8,rock,0.536,0.932,8,-4.11,1,0.0436,0.00483,2.02e-05,0.105,0.755,121.004,159587
3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),David Guetta,71,pop,0.548,0.65,8,-5.827,0,0.0591,0.219,0.0,0.225,0.557,144.937,194897
1x0OUPKa4Rcj1jCoLI66bZ,Penthouse Cloud,The Internet,45,r&b,0.503,0.416,8,-11.5,1,0.0721,0.426,0.0166,0.164,0.266,88.9,284187
0VzzzYWjBWofMsSB77pDo4,Lush Life,Zara Larsson,12,pop,0.658,0.741,7,-2.86,0,0.0536,0.141,0.0,0.189,0.789,98.024,202213
3yfQszYPiaXAV4NP6BJGKK,La Paleta (feat. C-Kan),MC Davo,60,rap,0.669,0.788,10,-3.869,0,0.282,0.0537,0.0,0.0457,0.776,160.171,175500
0QaZtz8hR7JYyjFvorvC3K,Enemy Turf,Juvenile,22,rap,0.794,0.82,6,-4.909,1,0.18,0.0432,4.58e-05,0.113,0.94,156.882,244787
3DIe90xqHuUDtyuapTwCAR,Take Your Time (Do It Right),The S.O.S Band,58,r&b,0.863,0.538,4,-13.924,0,0.0545,0.0129,0.0188,0.0877,0.877,118.931,460800
1ljzHUgt2SU2ADkhfa9eBC,Tightrope (feat. Big Boi) - Big Boi Vocal Edit,Janelle Monáe,56,pop,0.641,0.673,5,-10.72,0,0.0918,0.0302,0.000868,0.219,0.644,167.978,262587
60RKznRv8gEAJCyUxfKuYF,Old School Sound,Cesqeaux,36,edm,0.69,0.854,8,-4.895,1,0.103,0.0114,0.793,0.0662,0.618,150.014,173600
7xn9uXfYkFXfMJgaQxgbCN,Midsection,KAYTRANADA,64,r&b,0.686,0.769,8,-6.381,1,0.207,0.017,0.000831,0.374,0.409,103.956,289427
0bkUkbJ1nEalT9uPKFP3Vc,Bienvenidos - Live,Miguel Rios,0,rock,0.303,0.865,6,-9.196,1,0.0563,0.00562,0.0,0.964,0.754,181.243,247880
4n6CwGRWj7dRtDqmQCX4Pz,Silencio,Jorge Drexler,28,latin,0.887,0.568,4,-10.146,0,0.194,0.263,0.00285,0.0951,0.127,127.923,207987
2jT3L6H54Cze0Sv6AL5NRB,Buenos Amantes,Japiaguar,45,latin,0.84,0.718,9,-3.527,1,0.0636,0.236,4.84e-05,0.0968,0.864,156.006,240160
2Rtya81WOGAAQNoCMRmJRD,Head Over Heels,JD McPherson,37,rock,0.867,0.899,0,-5.334,1,0.0354,0.101,0.00473,0.125,0.932,128.062,197520
002xjHwzEx66OWFV2IP9dk,The Others,RIKA,15,r&b,0.582,0.704,5,-6.242,1,0.0347,0.0651,0.0,0.212,0.698,150.863,197286
0yvxop3XdQyWStwvuYP4dw,CASH,BROCKHAMPTON,49,r&b,0.611,0.795,0,-8.59,0,0.0485,0.184,0.0313,0.321,0.396,75.015,195200
6W7NpqBIiecNPyKOOFNcuL,Nothing Left to Say,Mint Condition,44,r&b,0.752,0.558,0,-4.039,1,0.083,0.148,0.0,0.134,0.636,127.054,284760
3gPNwPKf0rFbRG9FVxS82Y,Handsome,Rafi Malice,38,rap,0.776,0.574,7,-4.805,1,0.0522,0.305,0.0,0.365,0.318,90.047,144000
3BT5oU2l8UDLFgyOTUdKe4,Fly Again,Leo Dynamic1,38,edm,0.586,0.869,7,-3.798,1,0.037,0.025,0.00837,0.193,0.267,119.931,208185
3ygJkiM5ciCK7WBdkdhWlN,I Want You,Julie Myers,0,latin,0.643,0.832,2,-6.366,1,0.064,9.35e-05,0.182,0.043,0.878,123.011,325707
3pl77S4K310Nzio2pHU1qK,Isle Of Man,Jeff Retro,0,edm,0.565,0.977,1,-2.202,1,0.082,0.000158,0.876,0.207,0.265,127.983,159375
1Pz3QmQFBFuI60rxCQBeW6,Kills You Slowly,The Chainsmokers,12,pop,0.696,0.429,1,-8.736,0,0.0554,0.0518,0.0,0.128,0.242,149.967,213333
5zLvo9lek82KN9QKRpJojD,Friday,Sir Charles Jones,42,rap,0.884,0.414,4,-9.98,1,0.065,0.462,0.0,0.22,0.696,91.998,241120
2hGEmiZnMqj683DUd11mKS,School of Hard Knocks,Biff Byford,40,rock,0.473,0.911,9,-3.843,0,0.0748,0.000105,0.145,0.0704,0.386,131.995,261000
2KKtVbiUduFBMSRDjijMWz,This Is Forever (feat. Danyka Nadeau),Hellberg,0,edm,0.63,0.773,6,-5.008,1,0.0303,0.00106,0.208,0.074,0.34,127.979,372367
6tDZTggJtaF6nwAmvmABEw,I.O.A.,Javiera Mena,19,pop,0.879,0.516,2,-9.767,1,0.031,0.0217,0.000554,0.166,0.933,94.025,149253
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,Rich The Kid,77,r&b,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,175230
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,83,pop,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920
2jsoYU8alMsW4RUPqMW0Lp,Lua,Mc Pedrinho,40,rap,0.865,0.638,9,-7.377,0,0.0912,0.106,0.00055,0.112,0.321,135.996,239909
3QGGitnEBeHBWA3ykgdMsf,Solstice,Boothed,17,edm,0.626,0.976,1,-3.856,1,0.0725,0.00152,0.105,0.389,0.35,126.052,131429
6u0dQik0aif7FQlrhycG1L,The Morning,The Weeknd,70,pop,0.652,0.549,6,-7.555,0,0.039,0.317,0.0,0.104,0.186,120.073,312427
7di4QTqNCZjX4JUFKhWQsr,Overpowered,Róisín Murphy,52,pop,0.736,0.827,3,-6.273,0,0.0344,0.091,0.00509,0.315,0.878,117.024,309173
0Qew3aYvQPGPjfL7gbe6x1,Nobody,Martin Jensen,66,pop,0.673,0.687,6,-5.295,0,0.0623,0.269,0.0,0.181,0.524,96.964,211040
5ubwXXOsH9bUhZsQ0Cybha,Level Up,Ciara,68,r&b,0.746,0.825,1,-4.666,1,0.169,0.0142,0.0107,0.121,0.584,152.914,204150
4OK1XrubP6GJs4f6czk8Jg,No Weapon,Fred Hammond,54,r&b,0.241,0.445,8,-10.443,1,0.0386,0.694,0.0,0.0842,0.205,78.448,306533
6VYXuUz1nYMap8gtqeIrQB,I Think I Luv Her,Tyla Yaweh,77,rap,0.902,0.608,11,-6.238,1,0.27,0.000456,0.0,0.0621,0.836,84.001,160742
3Wtm09sSjyoidTrms6H4H6,You're High,Agar Agar,56,pop,0.613,0.634,9,-7.375,0,0.0266,0.0173,0.0844,0.118,0.496,107.009,270000
56pZmSRcXuX7Au1b8Df5yT,Elements,Joachim L,21,edm,0.703,0.735,6,-8.559,0,0.12,0.0143,0.888,0.323,0.213,128.013,431953
3xmmKCqEPNloZT9myIx0Hn,Seasons,Shaggy,47,latin,0.752,0.806,8,-3.834,1,0.124,0.185,0.0,0.0824,0.632,97.022,194283
03j7YmO2dZ8nEY5N5131hz,Bury Me,View,45,r&b,0.581,0.577,10,-7.8,1,0.0374,0.0361,4.81e-05,0.246,0.15,89.517,201536
1a5Yu5L18qNxVhXx38njON,Hear Me Now,Alok,52,pop,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,192846
0XtnjngdyPgVxb9qXBUeJh,Alive,Dabin,50,pop,0.377,0.566,11,-6.173,1,0.044,0.134,0.0,0.135,0.222,154.875,365419
48svUiwMMYQRPyesVEnof1,Tabaco Y Chanel,Bacilos,68,latin,0.643,0.576,7,-6.896,1,0.0303,0.0267,0.0,0.273,0.699,97.022,312400
1N7Aep1OewK9diaN9WbuuR,Stupid for You,Waterparks,60,pop,0.581,0.922,1,-3.408,0,0.0666,0.024,0.0,0.202,0.596,118.408,191545
2hhVlIZmGEGfNeVIYnMUAG,The Sun,Myd,56,pop,0.774,0.673,5,-6.473,0,0.035,0.22,0.583,0.0973,0.917,126.016,210040
43A8FeaAetF2Imc28DX29I,Julia,Jungle,52,pop,0.623,0.647,10,-7.511,0,0.0301,0.022,0.00108,0.109,0.277,107.996,195294
0zEnD8K1PZROX1Zsr7QZeq,Апокалипсис,Vitya AK,0,rap,0.803,0.66,9,-6.502,0,0.372,0.721,0.0,0.112,0.708,169.98,259843
1SV5ys0BGnN6aEsbS7prwt,I don’t wanna do,SARM,27,pop,0.567,0.865,6,-5.125,1,0.139,0.0127,0.0,0.0546,0.838,187.981,244061
3x9AweKWYB2Q5oZy42I3zG,Estoy Contigo (Pa Dónde Nos Vamos),RYOKER,35,latin,0.655,0.8,5,-3.347,0,0.0421,0.325,1.37e-05,0.175,0.629,94.057,197234
4LCOHlJqbILfOrYvAdgJbs,불타오르네 FIRE,BTS,0,edm,0.428,0.708,10,-3.551,0,0.168,0.00262,0.0,0.121,0.552,199.827,203430
390AWnOn2rfe9FzQjYmxIH,Wicked Game,Chris Isaak,69,pop,0.667,0.548,9,-7.802,1,0.0262,0.744,0.0122,0.0946,0.29,112.549,286880
4VlESxa0rw8w54oZDeCP1C,Flex,Theblackboyjohn,13,r&b,0.914,0.765,5,-2.955,0,0.0408,0.376,2.88e-05,0.119,0.844,105.922,203833
6KuqAtoeVzxAYOaMveLNpH,Dura,Daddy Yankee,76,latin,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,200480
5dlGBAAl2LSIh0ZoxTeKlH,Atomz,Trinix,1,r&b,0.775,0.576,5,-7.124,0,0.199,0.167,0.141,0.0953,0.298,92.05,183028
04wllvXvWOkZS5NugzeS8O,Lost,Chris Burke,37,edm,0.616,0.695,9,-7.894,0,0.0397,0.121,0.0228,0.0311,0.189,128.008,272124
5hvXP3n724pq9Cx0FR3AAY,City of Dreams (feat. Ruben Haze),Dirty South & Alesso,0,edm,0.472,0.829,4,-5.073,1,0.0418,0.00329,0.00944,0.301,0.159,127.953,279375
1j8pd7HrxRQRohDwfVO0L8,Weaker Girl,BANKS,0,pop,0.26,0.432,9,-10.198,0,0.0353,0.171,0.00765,0.239,0.267,164.154,256080
5aJVMQMvdAYYkdMjNnPXLo,Mr. Banker - Single Version,Lynyrd Skynyrd,0,rock,0.472,0.218,4,-12.376,1,0.0284,0.96,0.0197,0.105,0.353,79.445,319533
1VwHD3Rxkh9GlV7MoDzVDz,Toma,Neutro Shorty,47,rap,0.882,0.574,7,-7.121,1,0.197,0.228,0.0,0.159,0.609,134.98,202411
2YKnKXUeGERi9yCLTO2C3t,I Need Love,LL Cool J,2,r&b,0.799,0.279,0,-20.734,1,0.283,0.0753,0.0,0.0826,0.671,88.226,322733
5zHXpOhaBlL0FrXGmIRrjO,The Soundtrack,The Game,30,rap,0.505,0.837,7,-6.826,1,0.252,0.0818,0.0,0.257,0.173,142.626,254667
51NrdlQOSTeq0d6U7xRKsz,"Can't Back Down - From ""Camp Rock 2: The Final Jam""",Demi Lovato,53,pop,0.637,0.849,8,-4.348,1,0.0957,0.0793,0.0,0.0847,0.699,120.052,199933
524wRHQekJJvQWtAIy115v,Where Are You Tonight,Coro,38,latin,0.715,0.572,6,-10.331,0,0.0586,0.00522,0.102,0.085,0.67,118.343,313507
4wM51SUZfjpOs6attmHbYi,Deep Inside,LOthief,0,edm,0.937,0.56,1,-5.786,1,0.12,0.0724,0.461,0.0802,0.539,123.032,299120
3kpbLXeL4vSyLB4wYUKP45,Baby Swing - Radio Edit,Phos Toni,37,edm,0.834,0.731,11,-4.439,0,0.266,0.115,0.000268,0.368,0.828,121.93,190143
2QNRG78xcJZpLyXYX4JmhD,"Esta Noche de Travesuras (feat. Héctor ""El Father"")",DJ Nelson,56,latin,0.828,0.666,9,-7.454,1,0.152,0.457,0.0,0.0834,0.44,91.961,212533
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,Jefferson Airplane,69,rock,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640
4nrQmXHiGhlWDyAnsbb6gc,Me Voy,Cimafunk,42,r&b,0.8,0.911,11,-5.926,0,0.129,0.222,0.0,0.203,0.856,120.066,240551
7hpJ9tATWb2vztlq99hERP,Maniac,Conan Gray,85,r&b,0.623,0.647,8,-5.438,1,0.04,0.00122,0.0,0.354,0.522,107.987,185787
2VLU6LTuUA621cS87wVG7C,Justin Bieber,Oki,57,rap,0.853,0.671,9,-5.281,0,0.107,0.0722,0.0,0.165,0.758,127.83,200413
4oUsaxFNEZUidANbrhbWaM,Ahí Ahí,Vicente Garcia,54,latin,0.803,0.557,10,-8.174,1,0.0798,0.58,0.000322,0.0891,0.36,129.919,210920
7pAq1IXYZpL42HchCminu6,Don't Hold Your Breath,Nicole Scherzinger,56,pop,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,197440
6ULQ6ZRc7JuVutRMy6gfgc,Feel Good,Felix Jaehn,65,pop,0.702,0.903,4,-3.921,1,0.038,0.121,0.000123,0.168,0.66,125.948,166947
5cYZm4KeDKM8Pw8z5XRKJt,Wavybone,A$AP Rocky,57,rap,0.7,0.641,2,-8.673,0,0.317,0.0162,3.06e-06,0.206,0.383,149.992,303000
5ATPmYmebwGW0BhUMI1taA,Virtuoso,Sace,42,rap,0.455,0.897,2,-3.068,1,0.0883,0.0245,0.649,0.222,0.25,150.004,238681
3FWPoYBDserKdzcattMFGa,Roses,The Chainsmokers,63,pop,0.718,0.808,4,-7.652,1,0.0473,0.0299,0.00414,0.225,0.309,100.033,225813
2daZovie6pc2ZK7StayD1K,Dead Inside,Muse,59,rock,0.65,0.758,8,-5.021,1,0.0507,0.000259,0.000492,0.276,0.603,100.005,262947
6GUA71tYDtRw2odqa0rteC,Crealo Mi So,Cejaz Negraz,38,rap,0.684,0.522,6,-11.249,0,0.347,0.111,0.0,0.138,0.666,89.929,228049
6k0eaZimYD82ZfYXxg9s9E,4runner,prettyboyshav,46,pop,0.636,0.642,1,-8.494,1,0.032,0.00488,1.52e-06,0.0928,0.609,125.006,248314
3SP2QmuKxP0UcWkoHej04w,Yl,Aivarask,39,edm,0.655,0.545,8,-9.796,0,0.318,0.154,6.02e-05,0.104,0.648,128.068,220212
3omXshBamrREltcf24gYDC,First,Cold War Kids,67,pop,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,200360
68Mb6NjkX5hX6DuqHaYhHS,Me Frontió,Dimelo Flow,64,latin,0.498,0.782,8,-4.277,1,0.143,0.409,0.0,0.121,0.835,83.997,211429
